done,Library,API function:argument (-1 return),malloc size,file path,buffer (var len),length (var len),create,static,source,sink,init api
TRUE,libpcap,pcap_lib_version:-1,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE
TRUE,libpcap,pcap_list_datalinks:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_list_datalinks:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_list_datalinks:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_list_tstamp_types:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_list_tstamp_types:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_list_tstamp_types:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_lookupdev:-1,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE
TRUE,libpcap,pcap_lookupdev:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_lookupnet:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_lookupnet:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_lookupnet:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_lookupnet:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_lookupnet:3,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_loop:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_loop:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_loop:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_loop:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_loop:3,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_major_version:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_major_version:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_minor_version:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_minor_version:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_next_ex:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_next_ex:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_next_ex:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_next_ex:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_next:-1,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_next:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_next:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_offline_filter:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_offline_filter:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_offline_filter:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_offline_filter:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_open_dead_with_tstamp_precision:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE
TRUE,libpcap,pcap_open_dead_with_tstamp_precision:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_open_dead_with_tstamp_precision:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_open_dead_with_tstamp_precision:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_open_dead:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE
TRUE,libpcap,pcap_open_dead:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_open_dead:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_open_live:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE
TRUE,libpcap,pcap_open_live:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_open_live:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_open_live:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_open_live:3,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_open_live:4,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_open_offline_with_tstamp_precision:-1,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE
TRUE,libpcap,pcap_open_offline_with_tstamp_precision:0,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_open_offline_with_tstamp_precision:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_open_offline_with_tstamp_precision:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_open_offline:-1,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE
TRUE,libpcap,pcap_open_offline:0,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_open_offline:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_perror:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_perror:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_perror:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_sendpacket:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_sendpacket:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_sendpacket:1,FALSE,FALSE,TRUE,2,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_sendpacket:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_buffer_size:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_buffer_size:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_buffer_size:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_datalink:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_datalink:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_datalink:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_immediate_mode:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_immediate_mode:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_immediate_mode:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_option_int:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_option_int:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_option_int:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_option_int:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_option_string:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_option_string:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_option_string:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_option_string:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_promisc:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_promisc:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_promisc:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_protocol_linux:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_protocol_linux:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_protocol_linux:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_rfmon:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_rfmon:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_rfmon:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_snaplen:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_snaplen:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_snaplen:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_timeout:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_timeout:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_timeout:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_tstamp_precision:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_tstamp_precision:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_tstamp_precision:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_tstamp_type:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_tstamp_type:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_set_tstamp_type:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_setdirection:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_setdirection:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_setdirection:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_setfilter:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_setfilter:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_setfilter:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_setnonblock:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_setnonblock:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_setnonblock:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_setnonblock:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_snapshot:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_snapshot:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_stats:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_stats:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_stats:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_statustostr:-1,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE
TRUE,libpcap,pcap_statustostr:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_strerror:-1,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE
TRUE,libpcap,pcap_strerror:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_tstamp_type_name_to_val:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE
TRUE,libpcap,pcap_tstamp_type_name_to_val:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_tstamp_type_val_to_description:-1,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE
TRUE,libpcap,pcap_tstamp_type_val_to_description:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libpcap,pcap_tstamp_type_val_to_name:-1,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE
TRUE,libpcap,pcap_tstamp_type_val_to_name:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,_TIFFcalloc:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE
TRUE,libtiff,_TIFFcalloc:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,_TIFFcalloc:1,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,_TIFFfree:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE
TRUE,libtiff,_TIFFfree:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,_TIFFmalloc:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE
TRUE,libtiff,_TIFFmalloc:0,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,_TIFFmemcmp:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,_TIFFmemcmp:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,_TIFFmemcmp:1,FALSE,FALSE,TRUE,2,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,_TIFFmemcmp:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,_TIFFmemcpy:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,_TIFFmemcpy:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,_TIFFmemcpy:1,FALSE,FALSE,TRUE,2,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,_TIFFmemcpy:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,_TIFFmemset:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,_TIFFmemset:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,_TIFFmemset:1,FALSE,FALSE,TRUE,2,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,_TIFFmemset:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,_TIFFrealloc:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE
TRUE,libtiff,_TIFFrealloc:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,_TIFFrealloc:1,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,LogL10fromY:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE
TRUE,libtiff,LogL10fromY:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,LogL10fromY:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,LogL10toY:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE
TRUE,libtiff,LogL10toY:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,LogL16fromY:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE
TRUE,libtiff,LogL16fromY:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,LogL16fromY:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,LogL16toY:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,LogL16toY:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,LogLuv24fromXYZ:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE
TRUE,libtiff,LogLuv24fromXYZ:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,LogLuv24fromXYZ:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,LogLuv24toXYZ:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,LogLuv24toXYZ:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,LogLuv24toXYZ:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,LogLuv32fromXYZ:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE
TRUE,libtiff,LogLuv32fromXYZ:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,LogLuv32fromXYZ:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,LogLuv32toXYZ:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE
TRUE,libtiff,LogLuv32toXYZ:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,LogLuv32toXYZ:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFAccessTagMethods:-1,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFAccessTagMethods:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFCheckpointDirectory:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFCheckpointDirectory:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFCheckTile:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFCheckTile:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFCheckTile:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFCheckTile:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFCheckTile:3,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFCheckTile:4,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFCIELabToRGBInit:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE
TRUE,libtiff,TIFFCIELabToRGBInit:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFCIELabToRGBInit:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFCIELabToRGBInit:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFCIELabToXYZ:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE
TRUE,libtiff,TIFFCIELabToXYZ:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFCIELabToXYZ:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFCIELabToXYZ:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFCIELabToXYZ:3,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFCIELabToXYZ:4,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFCIELabToXYZ:5,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFCIELabToXYZ:6,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFCleanup:-1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE
TRUE,libtiff,TIFFCleanup:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFClientdata:-1,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFClientdata:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFClientOpen:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE
TRUE,libtiff,TIFFClientOpen:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFClientOpen:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFClientOpen:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFClientOpen:3,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFClientOpen:4,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFClientOpen:5,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFClientOpen:6,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFClientOpen:7,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFClientOpen:8,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFClientOpen:9,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFClientOpenExt:-1,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE
TRUE,libtiff,TIFFClientOpenExt:0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFClientOpenExt:1,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFClientOpenExt:10,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFClientOpenExt:2,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFClientOpenExt:3,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFClientOpenExt:4,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFClientOpenExt:5,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFClientOpenExt:6,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFClientOpenExt:7,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFClientOpenExt:8,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,libtiff,TIFFClientOpenExt:9,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE
